scenario,t,dt,x,y,heading,v,front,left,right,goal_dist,goal_sin,goal_cos,action_id,action_str,done,done_reason
scenarios/train_015.json,27,0.05,1.82253,-0.314364,-0.158,2,999,1.10322,999,8.27682,0.145476,0.989362,1,GO_FORWARD,0,none
scenarios/train_015.json,28,0.05,1.92128,-0.330099,-0.158,2,999,1.00827,999,8.1779,0.147236,0.989101,1,GO_FORWARD,0,none
scenarios/train_015.json,29,0.05,2.02004,-0.345833,-0.158,2,999,0.916869,999,8.079,0.149038,0.988831,1,GO_FORWARD,0,none
scenarios/train_015.json,30,0.05,2.11956,-0.355617,-0.098,2,999,0.828913,999,7.98013,0.150884,0.988551,2,TURN_LEFT,0,none
scenarios/train_015.json,31,0.05,2.21831,-0.371352,-0.158,2,1.05343,0.744057,999,7.88056,0.0924895,0.995714,3,TURN_RIGHT,0,none
scenarios/train_015.json,32,0.05,2.31594,-0.392979,-0.218,2,1.22125,0.659649,999,7.78173,0.153961,0.988077,3,TURN_RIGHT,0,none
scenarios/train_015.json,33,0.05,2.4147,-0.408714,-0.158,2,999,0.591361,999,7.68406,0.215639,0.976473,2,TURN_LEFT,0,none
scenarios/train_015.json,34,0.05,2.51422,-0.418498,-0.098,2,999,0.511194,999,7.58531,0.158738,0.987321,2,TURN_LEFT,0,none
scenarios/train_015.json,35,0.05,2.61297,-0.434232,-0.158,2,0.710472,0.431032,999,7.48581,0.100568,0.99493,3,TURN_RIGHT,0,none
scenarios/train_015.json,36,0.05,2.71061,-0.45586,-0.218,2,0.821612,0.368332,999,7.38712,0.162185,0.98676,3,TURN_RIGHT,0,none
scenarios/train_015.json,37,0.05,2.80936,-0.471595,-0.158,2,999,0.317885,999,7.28962,0.22402,0.974585,2,TURN_LEFT,0,none
scenarios/train_015.json,38,0.05,2.90888,-0.481379,-0.098,2,999,0.250652,999,7.19102,0.167442,0.985882,2,TURN_LEFT,0,none
scenarios/train_015.json,39,0.05,3.00764,-0.497113,-0.158,2,0.380641,0.184524,999,7.09161,0.109537,0.993983,3,TURN_RIGHT,0,none
scenarios/train_015.json,40,0.05,3.10527,-0.518741,-0.218,2,0.421972,0.139502,999,6.99307,0.171324,0.985215,3,TURN_RIGHT,0,none
scenarios/train_015.json,41,0.05,3.20402,-0.534475,-0.158,2,999,0.10649,999,6.89579,0.233339,0.972395,2,TURN_LEFT,0,none
scenarios/train_015.json,42,0.05,3.30354,-0.54426,-0.098,2,999,0.0635731,999,6.79735,0.177139,0.984186,2,TURN_LEFT,0,none
scenarios/train_015.json,43,0.05,3.4023,-0.559994,-0.158,2,0.0785246,0.0236016,999,6.69805,0.119551,0.992828,3,TURN_RIGHT,0,none
scenarios/train_015.json,44,0.05,3.49993,-0.581622,-0.218,2,0.0223311,0.00327146,999,6.59969,0.181536,0.983384,3,TURN_RIGHT,0,none
scenarios/train_015.json,45,0.05,3.59869,-0.597356,-0.158,2,999,0.00526053,999,6.50266,0.243761,0.969835,2,TURN_LEFT,0,none
scenarios/train_015.json,46,0.05,3.69821,-0.60714,-0.098,2,999,0.016578,999,6.40442,0.188007,0.982168,2,TURN_LEFT,0,none
scenarios/train_015.json,47,0.05,3.79773,-0.616925,-0.098,2,999,0.0411617,999,6.30526,0.130799,0.991409,1,GO_FORWARD,0,none
scenarios/train_015.json,48,0.05,3.89725,-0.626709,-0.098,2,999,0.129646,999,6.20614,0.132889,0.991131,1,GO_FORWARD,0,none
scenarios/train_015.json,49,0.05,3.99677,-0.636493,-0.098,2,999,1.75301,999,6.10704,0.135045,0.990839,1,GO_FORWARD,0,none
scenarios/train_015.json,50,0.05,4.09629,-0.646278,-0.098,2,999,1.69778,999,6.00797,0.137272,0.990533,1,GO_FORWARD,0,none
scenarios/train_015.json,51,0.05,4.19581,-0.656062,-0.098,2,999,1.64737,999,5.90893,0.139573,0.990212,1,GO_FORWARD,0,none
scenarios/train_015.json,52,0.05,4.29533,-0.665846,-0.098,2,999,1.60236,999,5.80993,0.141951,0.989874,1,GO_FORWARD,0,none
scenarios/train_015.json,53,0.05,4.39485,-0.675631,-0.098,2,999,1.56358,999,5.71096,0.144411,0.989518,1,GO_FORWARD,0,none
scenarios/train_015.json,54,0.05,4.49437,-0.685415,-0.098,2,999,1.53224,999,5.61202,0.146957,0.989143,1,GO_FORWARD,0,none
scenarios/train_015.json,55,0.05,4.59389,-0.695199,-0.098,2,999,1.51016,999,5.51313,0.149593,0.988748,1,GO_FORWARD,0,none
scenarios/train_015.json,56,0.05,4.69382,-0.698998,-0.038,2,999,1.50039,999,5.41428,0.152324,0.988331,2,TURN_LEFT,0,none
scenarios/train_015.json,57,0.05,4.79374,-0.702798,-0.038,2,999,1.3753,999,5.31472,0.0945239,0.995523,1,GO_FORWARD,0,none
scenarios/train_015.json,58,0.05,4.89367,-0.706597,-0.038,2,999,1.3627,999,5.21517,0.0963281,0.99535,1,GO_FORWARD,0,none
scenarios/train_015.json,59,0.05,4.9936,-0.710396,-0.038,2,999,1.36669,999,5.11565,0.0982022,0.995166,1,GO_FORWARD,0,none
scenarios/train_015.json,60,0.05,5.09353,-0.714195,-0.038,2,999,1.39888,999,5.01614,0.10015,0.994972,1,GO_FORWARD,0,none
scenarios/train_015.json,61,0.05,5.19345,-0.717994,-0.038,2,999,1.50864,999,4.91665,0.102177,0.994766,1,GO_FORWARD,0,none
scenarios/train_015.json,62,0.05,5.29338,-0.721793,-0.038,2,999,2.69088,999,4.81718,0.104287,0.994547,1,GO_FORWARD,0,none
scenarios/train_015.json,63,0.05,5.39331,-0.725592,-0.038,2,999,2.66532,999,4.71774,0.106485,0.994314,1,GO_FORWARD,0,none
scenarios/train_015.json,64,0.05,5.49324,-0.729391,-0.038,2,999,2.65248,999,4.61832,0.108777,0.994066,1,GO_FORWARD,0,none
scenarios/train_015.json,65,0.05,5.59317,-0.73319,-0.038,2,999,2.65878,999,4.51893,0.11117,0.993801,1,GO_FORWARD,0,none
scenarios/train_015.json,66,0.05,5.69309,-0.736989,-0.038,2,999,2.70158,999,4.41956,0.113669,0.993519,1,GO_FORWARD,0,none
scenarios/train_015.json,67,0.05,5.79302,-0.740788,-0.038,2,999,999,999,4.32023,0.116283,0.993216,1,GO_FORWARD,0,none
scenarios/train_015.json,68,0.05,5.89295,-0.744587,-0.038,2,999,999,999,4.22092,0.119019,0.992892,1,GO_FORWARD,0,none
scenarios/train_015.json,69,0.05,5.99288,-0.748387,-0.038,2,999,999,999,4.12165,0.121885,0.992544,1,GO_FORWARD,0,none
scenarios/train_015.json,70,0.05,6.09281,-0.752186,-0.038,2,999,999,999,4.02241,0.124892,0.99217,1,GO_FORWARD,0,none
scenarios/train_015.json,71,0.05,6.19273,-0.755985,-0.038,2,999,999,999,3.92321,0.12805,0.991768,1,GO_FORWARD,0,none
scenarios/train_015.json,72,0.05,6.29266,-0.759784,-0.038,2,999,999,999,3.82406,0.13137,0.991333,1,GO_FORWARD,0,none
scenarios/train_015.json,73,0.05,6.39259,-0.763583,-0.038,2,999,999,999,3.72495,0.134866,0.990864,1,GO_FORWARD,0,none
scenarios/train_015.json,74,0.05,6.49252,-0.767382,-0.038,2,999,999,999,3.62589,0.13855,0.990355,1,GO_FORWARD,0,none
scenarios/train_015.json,75,0.05,6.59245,-0.771181,-0.038,2,999,999,999,3.52688,0.14244,0.989803,1,GO_FORWARD,0,none
scenarios/train_015.json,76,0.05,6.69237,-0.77498,-0.038,2,999,999,999,3.42793,0.146551,0.989203,1,GO_FORWARD,0,none
scenarios/train_015.json,77,0.05,6.79235,-0.77278,0.022,2,999,999,999,3.32904,0.150905,0.988548,2,TURN_LEFT,0,none
scenarios/train_015.json,78,0.05,6.89232,-0.77058,0.022,2,999,999,999,3.22947,0.0941723,0.995556,1,GO_FORWARD,0,none
scenarios/train_015.json,79,0.05,6.9923,-0.768381,0.022,2,999,999,999,3.12993,0.0971673,0.995268,1,GO_FORWARD,0,none
scenarios/train_015.json,80,0.05,7.09228,-0.766181,0.022,2,999,999,999,3.03042,0.100358,0.994951,1,GO_FORWARD,0,none
scenarios/train_015.json,81,0.05,7.19225,-0.763981,0.022,2,999,999,999,2.93094,0.103764,0.994602,1,GO_FORWARD,0,none
scenarios/train_015.json,82,0.05,7.29223,-0.761781,0.022,2,999,999,999,2.8315,0.107408,0.994215,1,GO_FORWARD,0,none
scenarios/train_015.json,83,0.05,7.3922,-0.759581,0.022,2,999,999,999,2.7321,0.111316,0.993785,1,GO_FORWARD,0,none
scenarios/train_015.json,84,0.05,7.49218,-0.757381,0.022,2,999,999,999,2.63275,0.115517,0.993306,1,GO_FORWARD,0,none
scenarios/train_015.json,85,0.05,7.59215,-0.755182,0.022,2,999,999,999,2.53344,0.120045,0.992768,1,GO_FORWARD,0,none
scenarios/train_015.json,86,0.05,7.69213,-0.752982,0.022,2,999,999,999,2.43419,0.124939,0.992164,1,GO_FORWARD,0,none
scenarios/train_015.json,87,0.05,7.7921,-0.750782,0.022,2,999,999,999,2.33501,0.130246,0.991482,1,GO_FORWARD,0,none
scenarios/train_015.json,88,0.05,7.89208,-0.748582,0.022,2,999,999,999,2.2359,0.13602,0.990706,1,GO_FORWARD,0,none
scenarios/train_015.json,89,0.05,7.99206,-0.746382,0.022,2,999,999,999,2.13687,0.142323,0.98982,1,GO_FORWARD,0,none
scenarios/train_015.json,90,0.05,8.09203,-0.744182,0.022,2,999,999,999,2.03794,0.149232,0.988802,1,GO_FORWARD,0,none
scenarios/train_015.json,91,0.05,8.1917,-0.735992,0.082,2,999,999,999,1.93912,0.156838,0.987624,2,TURN_LEFT,0,none
scenarios/train_015.json,92,0.05,8.29136,-0.727801,0.082,2,999,999,999,1.83962,0.102598,0.994723,1,GO_FORWARD,0,none
scenarios/train_015.json,93,0.05,8.39102,-0.71961,0.082,2,999,999,999,1.74018,0.108461,0.994101,1,GO_FORWARD,0,none
scenarios/train_015.json,94,0.05,8.49069,-0.711419,0.082,2,999,999,999,1.64081,0.11503,0.993362,1,GO_FORWARD,0,none
scenarios/train_015.json,95,0.05,8.59035,-0.703228,0.082,2,999,999,999,1.54151,0.122439,0.992476,1,GO_FORWARD,0,none
scenarios/train_015.json,96,0.05,8.69001,-0.695038,0.082,2,999,999,999,1.44232,0.13086,0.991401,1,GO_FORWARD,0,none
scenarios/train_015.json,97,0.05,8.78968,-0.686847,0.082,2,999,999,999,1.34324,0.140512,0.990079,1,GO_FORWARD,0,none
scenarios/train_015.json,98,0.05,8.88867,-0.672694,0.142,2,999,999,999,1.24431,0.151683,0.988429,2,TURN_LEFT,0,none
scenarios/train_015.json,99,0.05,8.98766,-0.658542,0.142,2,999,999,999,1.14477,0.100151,0.994972,1,GO_FORWARD,0,none
scenarios/train_015.json,100,0.05,9.08666,-0.64439,0.142,2,999,999,999,1.04533,0.109679,0.993967,1,GO_FORWARD,0,none
scenarios/train_015.json,101,0.05,9.18565,-0.630237,0.142,2,999,999,999,0.945993,0.121196,0.992629,1,GO_FORWARD,0,none
scenarios/train_015.json,102,0.05,9.28464,-0.616085,0.142,2,999,999,999,0.846817,0.13539,0.990792,1,GO_FORWARD,0,none
scenarios/train_015.json,103,0.05,9.38261,-0.596022,0.202,2,999,999,999,0.74786,0.153305,0.988179,2,TURN_LEFT,0,none
scenarios/train_015.json,104,0.05,9.48058,-0.575959,0.202,2,999,999,999,0.648368,0.108163,0.994133,1,GO_FORWARD,1,goal
scenarios/train_016.json,0,0.05,0.00499271,-0.000269869,-0.054,0.1,999,1.84768,999,10.0024,0.032098,0.999485,1,GO_FORWARD,0,none
scenarios/train_016.json,1,0.05,0.0149781,-0.000809606,-0.054,0.2,999,1.84477,999,9.9974,0.032114,0.999484,1,GO_FORWARD,0,none
scenarios/train_016.json,2,0.05,0.0299563,-0.00161921,-0.054,0.3,999,1.83898,999,9.9874,0.0321462,0.999483,1,GO_FORWARD,0,none
scenarios/train_016.json,3,0.05,0.0499271,-0.00269869,-0.054,0.4,999,1.83042,999,9.97241,0.0321945,0.999482,1,GO_FORWARD,0,none
scenarios/train_016.json,4,0.05,0.0748907,-0.00404803,-0.054,0.5,999,1.81922,999,9.95242,0.0322592,0.99948,1,GO_FORWARD,0,none
scenarios/train_016.json,5,0.05,0.104847,-0.00566725,-0.054,0.6,999,1.80556,999,9.92744,0.0323404,0.999477,1,GO_FORWARD,0,none
scenarios/train_016.json,6,0.05,0.139796,-0.00755633,-0.054,0.7,999,1.78969,999,9.89745,0.0324383,0.999474,1,GO_FORWARD,0,none
scenarios/train_016.json,7,0.05,0.179738,-0.00971528,-0.054,0.8,999,1.77193,999,9.86247,0.0325534,0.99947,1,GO_FORWARD,0,none
scenarios/train_016.json,8,0.05,0.224672,-0.0121441,-0.054,0.9,999,1.75268,999,9.82249,0.0326859,0.999466,1,GO_FORWARD,0,none
scenarios/train_016.json,9,0.05,0.274599,-0.0148428,-0.054,1,999,1.73247,999,9.77752,0.0328362,0.999461,1,GO_FORWARD,0,none
scenarios/train_016.json,10,0.05,0.329519,-0.0178113,-0.054,1.1,999,1.71195,999,9.72754,0.0330049,0.999455,1,GO_FORWARD,0,none
scenarios/train_016.json,11,0.05,0.389432,-0.0210498,-0.054,1.2,999,1.69201,999,9.67257,0.0331925,0.999449,1,GO_FORWARD,0,none
scenarios/train_016.json,12,0.05,0.454337,-0.0245581,-0.054,1.3,999,1.6739,999,9.61261,0.0333996,0.999442,1,GO_FORWARD,0,none
scenarios/train_016.json,13,0.05,0.524235,-0.0283362,-0.054,1.4,999,1.65941,999,9.54764,0.0336268,0.999434,1,GO_FORWARD,0,none
scenarios/train_016.json,14,0.05,0.599125,-0.0323843,-0.054,1.5,999,1.6515,999,9.47768,0.033875,0.999426,1,GO_FORWARD,0,none
scenarios/train_016.json,15,0.05,0.679009,-0.0367022,-0.054,1.6,999,1.65564,999,9.40273,0.0341451,0.999417,1,GO_FORWARD,0,none
scenarios/train_016.json,16,0.05,0.763885,-0.0412899,-0.054,1.7,999,1.6855,999,9.32277,0.0344379,0.999407,1,GO_FORWARD,0,none
scenarios/train_016.json,17,0.05,0.853754,-0.0461476,-0.054,1.8,999,999,999,9.23783,0.0347546,0.999396,1,GO_FORWARD,0,none
scenarios/train_016.json,18,0.05,0.948615,-0.0512751,-0.054,1.9,999,999,999,9.14788,0.0350963,0.999384,1,GO_FORWARD,0,none
scenarios/train_016.json,19,0.05,1.04847,-0.0566725,-0.054,2,999,999,999,9.05294,0.0354644,0.999371,1,GO_FORWARD,0,none
scenarios/train_016.json,20,0.05,1.14832,-0.0620698,-0.054,2,999,999,999,8.953,0.0358602,0.999357,1,GO_FORWARD,0,none
scenarios/train_016.json,21,0.05,1.24818,-0.0674672,-0.054,2,999,999,999,8.85307,0.036265,0.999342,1,GO_FORWARD,0,none
scenarios/train_016.json,22,0.05,1.34803,-0.0728646,-0.054,2,999,999,999,8.75313,0.0366791,0.999327,1,GO_FORWARD,0,none
scenarios/train_016.json,23,0.05,1.44789,-0.078262,-0.054,2,999,999,999,8.6532,0.0371027,0.999311,1,GO_FORWARD,0,none
scenarios/train_016.json,24,0.05,1.54774,-0.0836594,-0.054,2,999,999,999,8.55327,0.0375361,0.999295,1,GO_FORWARD,0,none
scenarios/train_016.json,25,0.05,1.6476,-0.0890567,-0.054,2,999,999,3.0555,8.45334,0.0379799,0.999278,1,GO_FORWARD,0,none
scenarios/train_016.json,26,0.05,1.74745,-0.0944541,-0.054,2,999,999,2.73233,8.35342,0.0384342,0.999261,1,GO_FORWARD,0,none
scenarios/train_016.json,27,0.05,1.8473,-0.0998515,-0.054,2,999,999,2.53363,8.25349,0.0388995,0.999243,1,GO_FORWARD,0,none
scenarios/train_016.json,28,0.05,1.94716,-0.105249,-0.054,2,999,999,2.36647,8.15357,0.0393762,0.999224,1,GO_FORWARD,0,none
scenarios/train_016.json,29,0.05,2.04701,-0.110646,-0.054,2,999,999,2.21688,8.05365,0.0398648,0.999205,1,GO_FORWARD,0,none
scenarios/train_016.json,30,0.05,2.14687,-0.116044,-0.054,2,999,3.31061,2.07927,7.95373,0.0403656,0.999185,1,GO_FORWARD,0,none
scenarios/train_016.json,31,0.05,2.24672,-0.121441,-0.054,2,999,3.09843,1.95073,7.85381,0.0408791,0.999164,1,GO_FORWARD,0,none
scenarios/train_016.json,32,0.05,2.34657,-0.126838,-0.054,2,999,2.92437,1.82952,7.75389,0.0414059,0.999142,1,GO_FORWARD,0,none
scenarios/train_016.json,33,0.05,2.44643,-0.132236,-0.054,2,999,2.77002,1.71451,7.65398,0.0419464,0.99912,1,GO_FORWARD,0,none
scenarios/train_016.json,34,0.05,2.54628,-0.137633,-0.054,2,999,2.62865,1.60492,7.55407,0.0425012,0.999096,1,GO_FORWARD,0,none
scenarios/train_016.json,35,0.05,2.64614,-0.143031,-0.054,2,999,2.49692,1.50021,7.45416,0.0430708,0.999072,1,GO_FORWARD,0,none
scenarios/train_016.json,36,0.05,2.74599,-0.148428,-0.054,2,999,2.37287,1.39998,7.35426,0.0436559,0.999047,1,GO_FORWARD,0,none
scenarios/train_016.json,37,0.05,2.84585,-0.153825,-0.054,2,999,2.25524,1.30394,7.25435,0.0442571,0.99902,1,GO_FORWARD,0,none
scenarios/train_016.json,38,0.05,2.9457,-0.159223,-0.054,2,999,2.14317,1.21189,7.15445,0.0448751,0.998993,1,GO_FORWARD,0,none
scenarios/train_016.json,39,0.05,3.04555,-0.16462,-0.054,2,999,2.03607,1.1237,7.05455,0.0455106,0.998964,1,GO_FORWARD,0,none
scenarios/train_016.json,40,0.05,3.14541,-0.170017,-0.054,2,999,1.93349,1.03929,6.95466,0.0461643,0.998934,1,GO_FORWARD,0,none
scenarios/train_016.json,41,0.05,3.24526,-0.175415,-0.054,2,999,1.83511,0.958633,6.85477,0.046837,0.998903,1,GO_FORWARD,0,none
scenarios/train_016.json,42,0.05,3.34512,-0.180812,-0.054,2,999,1.74071,0.881757,6.75488,0.0475296,0.99887,1,GO_FORWARD,0,none
scenarios/train_016.json,43,0.05,3.44497,-0.18621,-0.054,2,999,1.65011,0.808738,6.65499,0.048243,0.998836,1,GO_FORWARD,0,none
scenarios/train_016.json,44,0.05,3.54483,-0.191607,-0.054,2,999,1.56322,0.739711,6.55511,0.0489781,0.9988,1,GO_FORWARD,0,none
scenarios/train_016.json,45,0.05,3.64468,-0.197004,-0.054,2,999,1.47998,0.674877,6.45523,0.0497359,0.998762,1,GO_FORWARD,0,none
scenarios/train_016.json,46,0.05,3.74453,-0.202402,-0.054,2,999,1.40039,0.614521,6.35536,0.0505175,0.998723,1,GO_FORWARD,0,none
scenarios/train_016.json,47,0.05,3.84439,-0.207799,-0.054,2,999,1.32447,0.55904,6.25549,0.051324,0.998682,1,GO_FORWARD,0,none
scenarios/train_016.json,48,0.05,3.94424,-0.213196,-0.054,2,999,1.25231,0.508983,6.15562,0.0521567,0.998639,1,GO_FORWARD,0,none
scenarios/train_016.json,49,0.05,4.0441,-0.218594,-0.054,2,999,1.18406,0.465125,6.05576,0.0530168,0.998594,1,GO_FORWARD,0,none
scenarios/train_016.json,50,0.05,4.14395,-0.223991,-0.054,2,999,1.11991,0.428597,5.9559,0.0539057,0.998546,1,GO_FORWARD,0,none
scenarios/train_016.json,51,0.05,4.24381,-0.229389,-0.054,2,999,1.06015,0.401139,5.85605,0.0548248,0.998496,1,GO_FORWARD,0,none
scenarios/train_016.json,52,0.05,4.34366,-0.234786,-0.054,2,999,1.00517,0.385665,5.7562,0.0557758,0.998443,1,GO_FORWARD,0,none
scenarios/train_016.json,53,0.05,4.44351,-0.240183,-0.054,2,999,0.95549,0.387762,5.65636,0.0567603,0.998388,1,GO_FORWARD,0,none
scenarios/train_016.json,54,0.05,4.54337,-0.245581,-0.054,2,999,0.911864,0.421396,5.55653,0.0577802,0.998329,1,GO_FORWARD,0,none
scenarios/train_016.json,55,0.05,4.64322,-0.250978,-0.054,2,999,0.875367,0.579529,5.4567,0.0588372,0.998268,1,GO_FORWARD,0,none
scenarios/train_016.json,56,0.05,4.74308,-0.256375,-0.054,2,999,0.847632,2.05517,5.35687,0.0599337,0.998202,1,GO_FORWARD,0,none
scenarios/train_016.json,57,0.05,4.84293,-0.261773,-0.054,2,999,0.831345,1.91261,5.25705,0.0610716,0.998133,1,GO_FORWARD,0,none
scenarios/train_016.json,58,0.05,4.94279,-0.26717,-0.054,2,999,0.831509,1.77976,5.15724,0.0622536,0.99806,1,GO_FORWARD,0,none
scenarios/train_016.json,59,0.05,5.04264,-0.272568,-0.054,2,999,0.859873,1.65463,5.05744,0.0634821,0.997983,1,GO_FORWARD,0,none
scenarios/train_016.json,60,0.05,5.1425,-0.277965,-0.054,2,999,0.969844,1.53593,4.95765,0.0647599,0.997901,1,GO_FORWARD,0,none
scenarios/train_016.json,61,0.05,5.24235,-0.283362,-0.054,2,999,999,1.4228,4.85786,0.0660902,0.997814,1,GO_FORWARD,0,none
scenarios/train_016.json,62,0.05,5.34221,-0.28876,-0.054,2,999,999,1.31463,4.75808,0.0674761,0.997721,1,GO_FORWARD,0,none
scenarios/train_016.json,63,0.05,5.44206,-0.294157,-0.054,2,999,999,1.21097,4.65832,0.0689212,0.997622,1,GO_FORWARD,0,none
scenarios/train_016.json,64,0.05,5.54191,-0.299555,-0.054,2,999,999,1.11148,4.55856,0.0704294,0.997517,1,GO_FORWARD,0,none
scenarios/train_016.json,65,0.05,5.64177,-0.304952,-0.054,2,999,999,1.01592,4.45881,0.072005,0.997404,1,GO_FORWARD,0,none
scenarios/train_016.json,66,0.05,5.74162,-0.310349,-0.054,2,999,999,0.924135,4.35908,0.0736524,0.997284,1,GO_FORWARD,0,none
scenarios/train_016.json,67,0.05,5.84148,-0.315747,-0.054,2,999,999,0.835992,4.25936,0.0753768,0.997155,1,GO_FORWARD,0,none
scenarios/train_016.json,68,0.05,5.94133,-0.321144,-0.054,2,999,999,0.751428,4.15965,0.0771836,0.997017,1,GO_FORWARD,0,none
scenarios/train_016.json,69,0.05,6.04119,-0.326541,-0.054,2,999,999,0.670417,4.05995,0.0790789,0.996868,1,GO_FORWARD,0,none
scenarios/train_016.json,70,0.05,6.14104,-0.331939,-0.054,2,999,999,0.592979,3.96027,0.0810693,0.996708,1,GO_FORWARD,0,none
scenarios/train_016.json,71,0.05,6.2409,-0.337336,-0.054,2,999,999,0.519175,3.86061,0.0831621,0.996536,1,GO_FORWARD,0,none
scenarios/train_016.json,72,0.05,6.34075,-0.342734,-0.054,2,999,999,0.449114,3.76097,0.0853655,0.99635,1,GO_FORWARD,0,none
scenarios/train_016.json,73,0.05,6.4406,-0.348131,-0.054,2,999,999,0.38296,3.66134,0.0876883,0.996148,1,GO_FORWARD,0,none
scenarios/train_016.json,74,0.05,6.54046,-0.353528,-0.054,2,999,999,0.320945,3.56174,0.0901405,0.995929,1,GO_FORWARD,0,none
scenarios/train_016.json,75,0.05,6.64031,-0.358926,-0.054,2,999,999,0.263382,3.46216,0.0927332,0.995691,1,GO_FORWARD,0,none
scenarios/train_016.json,76,0.05,6.74017,-0.364323,-0.054,2,999,999,0.210701,3.3626,0.0954787,0.995431,1,GO_FORWARD,0,none
scenarios/train_016.json,77,0.05,6.84002,-0.36972,-0.054,2,999,999,0.16349,3.26307,0.098391,0.995148,1,GO_FORWARD,0,none
scenarios/train_016.json,78,0.05,6.93988,-0.375118,-0.054,2,999,999,0.122573,3.16357,0.101486,0.994837,1,GO_FORWARD,0,none
scenarios/train_016.json,79,0.05,7.03973,-0.380515,-0.054,2,999,999,0.089155,3.0641,0.10478,0.994495,1,GO_FORWARD,0,none
scenarios/train_016.json,80,0.05,7.13959,-0.385913,-0.054,2,999,999,0.0650933,2.96467,0.108294,0.994119,1,GO_FORWARD,0,none
scenarios/train_016.json,81,0.05,7.23944,-0.39131,-0.054,2,999,999,0.0535166,2.86528,0.112051,0.993702,1,GO_FORWARD,0,none
scenarios/train_016.json,82,0.05,7.33929,-0.396707,-0.054,2,999,999,0.0605142,2.76593,0.116075,0.99324,1,GO_FORWARD,0,none
scenarios/train_016.json,83,0.05,7.43915,-0.402105,-0.054,2,999,999,0.1018,2.66663,0.120398,0.992726,1,GO_FORWARD,0,none
scenarios/train_016.json,84,0.05,7.539,-0.407502,-0.054,2,999,999,999,2.56739,0.125052,0.99215,1,GO_FORWARD,0,none
scenarios/train_016.json,85,0.05,7.63886,-0.412899,-0.054,2,999,999,999,2.46821,0.130077,0.991504,1,GO_FORWARD,0,none
scenarios/train_016.json,86,0.05,7.73871,-0.418297,-0.054,2,999,999,999,2.36909,0.135519,0.990775,1,GO_FORWARD,0,none
scenarios/train_016.json,87,0.05,7.83857,-0.423694,-0.054,2,999,999,999,2.27005,0.141431,0.989948,1,GO_FORWARD,0,none
scenarios/train_016.json,88,0.05,7.93842,-0.429092,-0.054,2,999,999,999,2.1711,0.147877,0.989006,1,GO_FORWARD,0,none
scenarios/train_016.json,89,0.05,8.03842,-0.428492,0.006,2,999,999,999,2.07226,0.154931,0.987925,2,TURN_LEFT,0,none
scenarios/train_016.json,90,0.05,8.13842,-0.427892,0.006,2,999,999,999,1.97274,0.100226,0.994965,1,GO_FORWARD,0,none
scenarios/train_016.json,91,0.05,8.23842,-0.427292,0.006,2,999,999,999,1.87327,0.105547,0.994414,1,GO_FORWARD,0,none
scenarios/train_016.json,92,0.05,8.33842,-0.426692,0.006,2,999,999,999,1.77385,0.111463,0.993769,1,GO_FORWARD,0,none
scenarios/train_016.json,93,0.05,8.43841,-0.426092,0.006,2,999,999,999,1.67451,0.118075,0.993005,1,GO_FORWARD,0,none
scenarios/train_016.json,94,0.05,8.53841,-0.425492,0.006,2,999,999,999,1.57526,0.125515,0.992092,1,GO_FORWARD,0,none
scenarios/train_016.json,95,0.05,8.63841,-0.424892,0.006,2,999,999,999,1.4761,0.133946,0.990989,1,GO_FORWARD,0,none
scenarios/train_016.json,96,0.05,8.73841,-0.424292,0.006,2,999,999,999,1.37707,0.143579,0.989639,1,GO_FORWARD,0,none
scenarios/train_016.json,97,0.05,8.83819,-0.417696,0.066,2,999,999,999,1.27818,0.154687,0.987964,2,TURN_LEFT,0,none
scenarios/train_016.json,98,0.05,8.93797,-0.411101,0.066,2,999,999,999,1.17868,0.1032,0.994661,1,GO_FORWARD,0,none
scenarios/train_016.json,99,0.05,9.03776,-0.404506,0.066,2,999,999,999,1.07926,0.112707,0.993628,1,GO_FORWARD,0,none
scenarios/train_016.json,100,0.05,9.13754,-0.397911,0.066,2,999,999,999,0.979963,0.124127,0.992266,1,GO_FORWARD,0,none
scenarios/train_016.json,101,0.05,9.23732,-0.391316,0.066,2,999,999,999,0.880824,0.138098,0.990419,1,GO_FORWARD,0,none
scenarios/train_016.json,102,0.05,9.33653,-0.378749,0.126,2,999,999,999,0.781905,0.155569,0.987825,2,TURN_LEFT,0,none
scenarios/train_016.json,103,0.05,9.43573,-0.366182,0.126,2,999,999,999,0.682435,0.110056,0.993925,1,GO_FORWARD,1,goal
scenarios/train_017.json,0,0.05,0.00499988,-3.49997e-05,-0.007,0.1,7.17198,999,999,10.0036,0.0339869,0.999422,1,GO_FORWARD,0,none
scenarios/train_017.json,1,0.05,0.0149996,-0.000104999,-0.007,0.2,7.16698,999,999,9.99865,0.0340039,0.999422,1,GO_FORWARD,0,none
scenarios/train_017.json,2,0.05,0.0299993,-0.000209998,-0.007,0.3,7.15697,999,999,9.98865,0.0340379,0.999421,1,GO_FORWARD,0,none
scenarios/train_017.json,3,0.05,0.0499988,-0.000349997,-0.007,0.4,7.14198,999,999,9.97366,0.0340891,0.999419,1,GO_FORWARD,0,none
scenarios/train_017.json,4,0.05,0.0749982,-0.000524996,-0.007,0.5,7.12198,999,999,9.95367,0.0341575,0.999416,1,GO_FORWARD,0,none
